Date,Predicted,Lower_Bound,Upper_Bound,Trend,Daily_Seasonality,Weekly_Seasonality
2017-07-02 02:05:00,61.55531967509317,9.925682341939702,106.44838608322442,61.895990982565564,-0.3568995160069563,0.016228208534561483
2017-07-02 02:10:00,61.157447038439535,9.118159440047494,105.49535976818238,61.90529735352391,-0.7656662817124353,0.017815966628058164
2017-07-02 02:15:00,60.769597628235175,9.03246827123363,105.15738388181501,61.914603724482234,-1.1643863067051727,0.0193802104581112
2017-07-02 02:20:00,60.39235597506848,8.182321004292898,106.06077943534704,61.923910095440554,-1.5524747335220688,0.020920613149999025
2017-07-02 02:25:00,60.0262587607067,7.7461976389612825,103.99430879510793,61.93321646639888,-1.929394555906918,0.022436850214737417
2017-07-02 02:30:00,59.67179237304044,8.59096468575981,103.59271209350133,61.94252283735723,-2.294659063870501,0.023928599553711634
2017-07-02 02:35:00,59.32939076918252,8.18088075507028,104.03220189909646,61.95182920831555,-2.647833980637572,0.02539554150453516
2017-07-02 02:40:00,58.99943365995108,7.8162984241539535,103.87103625976734,61.9611355792739,-2.9885392781882167,0.02683735886539593
2017-07-02 02:45:00,58.68224502541019,6.271386607019078,102.95068555387209,61.97044195023222,-3.3164506617541396,0.02825373693210936
2017-07-02 02:50:00,58.378091978174695,5.763320806774345,103.41831337157191,61.97974832119057,-3.631300706523692,0.029644363507818593
2017-07-02 02:55:00,58.08718397139039,6.873280368608723,101.57689560248768,61.98905469214891,-3.932879649708663,0.031008928950141103
2017-07-02 03:00:00,57.80967236588351,6.2166548259869225,101.60608648172858,61.99836106310721,-4.221035823427632,0.032347126203931355
2017-07-02 03:05:00,57.54565035204974,5.906949649967921,101.56189191097235,62.00766743406554,-4.495675732822206,0.03365865080640471
2017-07-02 03:10:00,57.29515322912265,3.3648181286283148,101.36689248985657,62.01697380502389,-4.756763776845004,0.0349432009437622
2017-07-02 03:15:00,57.058159038352684,6.051215425112534,100.88987494579399,62.02628017598221,-5.0043216150841285,0.03620047745460643
2017-07-02 03:20:00,56.834589543160156,6.497121121910223,100.86470530635097,62.03558654694056,-5.238427187658798,0.03743018387839792
2017-07-02 03:25:00,56.62431155148703,4.027132982821613,101.92940525804566,62.0448929178989,-5.459213392881959,0.03863202647009318
2017-07-02 03:30:00,56.42713856451673,4.883443899442055,100.30246705995427,62.05419928885723,-5.666866438579612,0.03980571423911319
2017-07-02 03:35:00,56.242832746012525,3.5377182823614,101.24850051480165,62.06350565981557,-5.861623872760133,0.040950958957088786
2017-07-02 03:40:00,56.07110719021977,3.775938450664966,100.37598495908642,62.072812030773896,-6.043772315762826,0.04206747520870376
2017-07-02 03:45:00,55.91162847579571,4.572178930257919,101.07980019420293,62.082118401732195,-6.213644906339503,0.043154980403020106
2017-07-02 03:50:00,55.764019484889616,2.294296559942332,99.0234915189499,62.091424772690544,-6.371618482600089,0.044213194799159805
2017-07-02 03:55:00,55.62786246599357,2.806269586208386,99.72388380585889,62.100731143648886,-6.518110519207744,0.04524184155243261
